Order_ID,Order_Date,Region,State,Segment,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Profit,Month,Year,Profit_Margin_Percent
ORD-01935,2025-01-21,South,Tamil Nadu,Corporate,Furniture,Bookcases,1,5517.66,0.05,5241.78,1109.57,2025-01,2025,21.17
ORD-01936,2025-07-18,South,Tamil Nadu,Corporate,Technology,Accessories,7,1699.92,0.0,11899.42,2046.01,2025-07,2025,17.19
ORD-01937,2025-02-13,West,Rajasthan,Consumer,Office Supplies,Binders,7,568.07,0.1,3578.83,268.41,2025-02,2025,7.5
ORD-01938,2025-09-22,North,Delhi,Consumer,Office Supplies,Storage,8,1230.21,0.1,8857.48,2713.14,2025-09,2025,30.63
ORD-01939,2025-09-29,South,Telangana,Consumer,Furniture,Bookcases,3,11351.42,0.0,34054.27,6206.51,2025-09,2025,18.23
ORD-01940,2025-01-20,North,Punjab,Corporate,Furniture,Chairs,5,8245.95,0.15,35045.27,3869.65,2025-01,2025,11.04
ORD-01941,2025-02-20,Central,Chhattisgarh,Corporate,Technology,Laptops,5,92674.67,0.1,417035.99,57340.8,2025-02,2025,13.75
ORD-01942,2025-04-04,Central,Madhya Pradesh,Corporate,Office Supplies,Paper,4,311.19,0.0,1244.76,305.73,2025-04,2025,24.56
ORD-01943,2025-03-03,South,Tamil Nadu,Consumer,Technology,Phones,1,42191.04,0.05,40081.48,7193.65,2025-03,2025,17.95
ORD-01944,2025-02-08,South,Karnataka,Corporate,Office Supplies,Binders,7,192.08,0.0,1344.53,207.62,2025-02,2025,15.44
ORD-01945,2025-08-09,South,Telangana,Consumer,Furniture,Bookcases,1,11069.29,0.0,11069.29,2062.17,2025-08,2025,18.63
ORD-01946,2025-04-16,West,Gujarat,Home Office,Technology,Accessories,5,5967.1,0.05,28343.74,4469.89,2025-04,2025,15.77
ORD-01947,2025-07-29,West,Maharashtra,Home Office,Technology,Accessories,8,4291.21,0.15,29180.22,881.8,2025-07,2025,3.02
ORD-01948,2025-05-30,South,Karnataka,Consumer,Technology,Laptops,7,45659.56,0.15,271674.39,54113.12,2025-05,2025,19.92
ORD-01949,2025-11-04,Central,Madhya Pradesh,Consumer,Office Supplies,Binders,7,482.25,0.1,3038.2,564.24,2025-11,2025,18.57
ORD-01950,2025-01-19,Central,Chhattisgarh,Consumer,Office Supplies,Binders,2,463.26,0.0,926.51,155.46,2025-01,2025,16.78
ORD-01951,2025-01-06,North,Uttar Pradesh,Corporate,Technology,Phones,2,30903.81,0.1,55626.86,7004.91,2025-01,2025,12.59
ORD-01952,2025-05-31,Central,Madhya Pradesh,Home Office,Office Supplies,Binders,2,795.76,0.1,1432.38,353.18,2025-05,2025,24.66
ORD-01953,2025-05-29,South,Telangana,Consumer,Office Supplies,Paper,7,211.49,0.05,1406.42,441.47,2025-05,2025,31.39
ORD-01954,2025-03-18,North,Uttar Pradesh,Consumer,Office Supplies,Paper,7,419.18,0.0,2934.27,726.01,2025-03,2025,24.74
ORD-01955,2025-03-17,West,Gujarat,Home Office,Technology,Accessories,5,5747.37,0.0,28736.86,3382.31,2025-03,2025,11.77
ORD-01956,2025-10-27,North,Uttar Pradesh,Consumer,Furniture,Tables,5,15936.14,0.0,79680.68,16581.16,2025-10,2025,20.81
ORD-01957,2025-11-04,East,Odisha,Consumer,Furniture,Chairs,4,3084.57,0.05,11721.36,2523.97,2025-11,2025,21.53
ORD-01958,2025-12-16,Central,Madhya Pradesh,Consumer,Furniture,Tables,3,14996.89,0.1,40491.6,7113.94,2025-12,2025,17.57
ORD-01959,2025-08-22,East,Bihar,Corporate,Furniture,Tables,2,5697.0,0.0,11393.99,2877.44,2025-08,2025,25.25
ORD-01960,2025-02-05,North,Haryana,Consumer,Furniture,Bookcases,6,12252.75,0.05,69840.66,8625.27,2025-02,2025,12.35
ORD-01961,2025-05-05,West,Rajasthan,Consumer,Furniture,Chairs,3,11594.49,0.05,33044.29,2407.43,2025-05,2025,7.29
ORD-01962,2025-12-14,South,Andhra Pradesh,Corporate,Office Supplies,Binders,1,406.38,0.0,406.38,122.03,2025-12,2025,30.03
ORD-01963,2025-11-03,Central,Chhattisgarh,Corporate,Technology,Phones,2,44027.93,0.05,83653.07,19830.67,2025-11,2025,23.71
ORD-01964,2025-01-13,West,Maharashtra,Consumer,Office Supplies,Paper,5,530.86,0.2,2123.44,229.11,2025-01,2025,10.79
ORD-01965,2025-05-10,South,Andhra Pradesh,Consumer,Furniture,Chairs,2,6044.09,0.0,12088.19,3345.14,2025-05,2025,27.67
ORD-01966,2025-01-20,South,Tamil Nadu,Consumer,Technology,Laptops,5,51082.02,0.1,229869.1,30492.5,2025-01,2025,13.27
ORD-01967,2025-04-06,Central,Madhya Pradesh,Corporate,Furniture,Tables,8,13013.81,0.0,104110.49,26330.66,2025-04,2025,25.29
ORD-01968,2025-07-29,North,Uttar Pradesh,Corporate,Office Supplies,Storage,2,2168.83,0.05,4120.77,1091.42,2025-07,2025,26.49
ORD-01969,2025-09-26,West,Maharashtra,Corporate,Technology,Accessories,8,657.7,0.2,4209.3,405.9,2025-09,2025,9.64
ORD-01970,2025-11-06,East,Bihar,Consumer,Furniture,Chairs,2,7772.0,0.05,14766.79,3242.16,2025-11,2025,21.96
ORD-01971,2025-04-02,North,Delhi,Consumer,Technology,Laptops,2,93339.06,0.0,186678.13,59197.55,2025-04,2025,31.71
ORD-01972,2025-12-16,West,Rajasthan,Consumer,Office Supplies,Binders,7,268.35,0.0,1878.43,175.55,2025-12,2025,9.35
ORD-01973,2025-06-03,East,Odisha,Consumer,Technology,Accessories,4,1659.61,0.2,5310.76,1011.02,2025-06,2025,19.04
ORD-01974,2025-11-23,North,Punjab,Corporate,Technology,Accessories,4,3120.38,0.05,11857.43,3569.66,2025-11,2025,30.1
ORD-01975,2025-02-02,Central,Madhya Pradesh,Corporate,Technology,Accessories,8,5182.77,0.0,41462.14,9288.7,2025-02,2025,22.4
ORD-01976,2025-02-14,East,West Bengal,Consumer,Office Supplies,Paper,2,424.63,0.05,806.79,171.32,2025-02,2025,21.23
ORD-01977,2025-02-16,North,Uttar Pradesh,Consumer,Furniture,Chairs,4,7765.55,0.05,29509.1,5149.26,2025-02,2025,17.45
ORD-01978,2025-06-15,South,Telangana,Home Office,Technology,Phones,2,16545.63,0.2,26473.01,6824.94,2025-06,2025,25.78
ORD-01979,2025-01-17,South,Telangana,Consumer,Office Supplies,Binders,2,679.7,0.05,1291.43,291.87,2025-01,2025,22.6
ORD-01980,2025-09-06,West,Rajasthan,Consumer,Office Supplies,Paper,2,181.0,0.0,361.99,29.02,2025-09,2025,8.02
ORD-01981,2025-03-16,North,Punjab,Home Office,Furniture,Bookcases,1,8079.21,0.0,8079.21,2337.83,2025-03,2025,28.94
ORD-01982,2025-11-19,West,Rajasthan,Corporate,Technology,Accessories,3,5012.2,0.0,15036.6,1220.46,2025-11,2025,8.12
ORD-01983,2025-08-27,South,Telangana,Consumer,Furniture,Chairs,3,4422.98,0.1,11942.04,2812.43,2025-08,2025,23.55
ORD-01984,2025-11-27,South,Tamil Nadu,Consumer,Technology,Accessories,7,1860.84,0.05,12374.58,2573.83,2025-11,2025,20.8
ORD-01985,2025-01-23,East,West Bengal,Consumer,Furniture,Chairs,5,8247.52,0.1,37113.82,9652.78,2025-01,2025,26.01
ORD-01986,2025-03-03,Central,Madhya Pradesh,Corporate,Furniture,Tables,5,12855.02,0.1,57847.57,11927.19,2025-03,2025,20.62
ORD-01987,2025-04-29,South,Telangana,Corporate,Furniture,Bookcases,3,9392.13,0.05,26767.58,6030.76,2025-04,2025,22.53
ORD-01988,2025-11-28,East,Odisha,Corporate,Office Supplies,Paper,7,304.63,0.0,2132.44,538.66,2025-11,2025,25.26
ORD-01989,2025-03-01,South,Tamil Nadu,Consumer,Office Supplies,Paper,4,185.26,0.1,666.93,139.03,2025-03,2025,20.85
ORD-01990,2025-04-07,West,Gujarat,Corporate,Furniture,Tables,2,14384.46,0.05,27330.48,3109.56,2025-04,2025,11.38
ORD-01991,2025-02-08,South,Telangana,Corporate,Furniture,Bookcases,6,6261.61,0.0,37569.68,5823.57,2025-02,2025,15.5
ORD-01992,2025-03-21,East,Bihar,Consumer,Technology,Accessories,3,5109.27,0.0,15327.8,3363.07,2025-03,2025,21.94
ORD-01993,2025-01-02,Central,Madhya Pradesh,Corporate,Office Supplies,Storage,5,5453.9,0.1,24542.56,6960.96,2025-01,2025,28.36
ORD-01994,2025-06-23,East,Odisha,Consumer,Furniture,Bookcases,3,4872.08,0.0,14616.25,4482.46,2025-06,2025,30.67
ORD-01995,2025-04-29,North,Punjab,Consumer,Office Supplies,Binders,2,238.0,0.15,404.59,45.74,2025-04,2025,11.31
ORD-01996,2025-12-08,North,Delhi,Consumer,Furniture,Chairs,1,11557.89,0.15,9824.21,1888.1,2025-12,2025,19.22
ORD-01997,2025-04-18,East,West Bengal,Corporate,Furniture,Chairs,3,8713.61,0.05,24833.79,5947.06,2025-04,2025,23.95
ORD-01998,2025-09-30,South,Tamil Nadu,Corporate,Office Supplies,Paper,1,373.35,0.15,317.35,52.54,2025-09,2025,16.56
ORD-01999,2025-12-09,West,Gujarat,Consumer,Furniture,Chairs,1,10304.53,0.1,9274.07,254.38,2025-12,2025,2.74
ORD-02000,2025-02-24,South,Andhra Pradesh,Consumer,Technology,Accessories,2,3689.83,0.1,6641.69,1290.74,2025-02,2025,19.43
ORD-02001,2025-11-17,South,Andhra Pradesh,Home Office,Furniture,Tables,2,13262.43,0.0,26524.87,3705.62,2025-11,2025,13.97
ORD-02002,2025-05-08,North,Delhi,Home Office,Office Supplies,Paper,1,344.2,0.0,344.2,92.86,2025-05,2025,26.98
ORD-02003,2025-03-01,West,Rajasthan,Consumer,Office Supplies,Paper,5,467.95,0.0,2339.73,260.87,2025-03,2025,11.15
ORD-02004,2025-02-04,Central,Chhattisgarh,Consumer,Technology,Phones,1,24069.72,0.0,24069.72,4258.68,2025-02,2025,17.69
ORD-02005,2025-01-28,South,Tamil Nadu,Consumer,Office Supplies,Storage,8,4170.94,0.0,33367.53,4745.3,2025-01,2025,14.22
ORD-02006,2025-11-15,West,Maharashtra,Home Office,Office Supplies,Paper,7,97.84,0.0,684.91,123.45,2025-11,2025,18.02
ORD-02007,2025-07-19,East,Odisha,Consumer,Office Supplies,Paper,5,513.78,0.0,2568.92,360.53,2025-07,2025,14.03
ORD-02008,2025-09-26,South,Andhra Pradesh,Corporate,Technology,Phones,4,11885.36,0.0,47541.43,10758.64,2025-09,2025,22.63
ORD-02009,2025-11-15,North,Uttar Pradesh,Consumer,Office Supplies,Paper,6,333.92,0.05,1903.35,480.49,2025-11,2025,25.24
ORD-02010,2025-04-10,West,Maharashtra,Corporate,Furniture,Tables,7,9121.68,0.0,63851.74,2872.7,2025-04,2025,4.5
ORD-02011,2025-08-20,West,Rajasthan,Consumer,Office Supplies,Binders,3,417.66,0.15,1065.02,200.77,2025-08,2025,18.85
ORD-02012,2025-06-08,East,Odisha,Home Office,Furniture,Tables,2,16628.29,0.0,33256.58,6298.79,2025-06,2025,18.94
ORD-02013,2025-06-17,West,Gujarat,Corporate,Furniture,Tables,2,7484.97,0.2,11975.94,1201.95,2025-06,2025,10.04
ORD-02014,2025-12-03,North,Uttar Pradesh,Corporate,Office Supplies,Storage,5,3464.9,0.1,15592.04,4552.36,2025-12,2025,29.2
ORD-02015,2025-08-30,North,Punjab,Home Office,Office Supplies,Paper,6,478.64,0.15,2441.09,641.69,2025-08,2025,26.29
ORD-02016,2025-03-03,West,Gujarat,Consumer,Furniture,Tables,1,10752.92,0.05,10215.27,1948.36,2025-03,2025,19.07
ORD-02017,2025-10-09,South,Andhra Pradesh,Consumer,Office Supplies,Binders,8,132.49,0.0,1059.9,229.9,2025-10,2025,21.69
ORD-02018,2025-07-20,North,Punjab,Corporate,Furniture,Bookcases,2,14219.91,0.1,25595.84,6354.04,2025-07,2025,24.82
ORD-02019,2025-11-16,South,Tamil Nadu,Corporate,Furniture,Bookcases,7,10508.01,0.0,73556.06,12093.1,2025-11,2025,16.44
ORD-02020,2025-02-19,East,Odisha,Corporate,Furniture,Chairs,2,3746.82,0.0,7493.65,1172.3,2025-02,2025,15.64
ORD-02021,2025-10-26,South,Telangana,Corporate,Office Supplies,Paper,3,181.54,0.0,544.63,71.18,2025-10,2025,13.07
ORD-02022,2025-08-13,South,Andhra Pradesh,Corporate,Technology,Phones,8,22511.72,0.15,153079.67,31727.05,2025-08,2025,20.73
ORD-02023,2025-12-29,South,Tamil Nadu,Home Office,Office Supplies,Binders,1,548.35,0.05,520.93,126.86,2025-12,2025,24.35
ORD-02024,2025-03-31,Central,Chhattisgarh,Consumer,Technology,Phones,1,11346.79,0.0,11346.79,2016.84,2025-03,2025,17.77
ORD-02025,2025-09-23,South,Andhra Pradesh,Corporate,Office Supplies,Storage,4,4841.09,0.05,18396.16,4083.24,2025-09,2025,22.2
ORD-02026,2025-01-11,South,Tamil Nadu,Consumer,Office Supplies,Binders,8,212.03,0.0,1696.25,346.6,2025-01,2025,20.43
ORD-02027,2025-05-10,West,Rajasthan,Corporate,Office Supplies,Paper,7,476.02,0.1,2998.93,594.88,2025-05,2025,19.84
ORD-02028,2025-06-25,East,Odisha,Consumer,Technology,Laptops,4,55601.98,0.1,200167.14,61359.9,2025-06,2025,30.65
ORD-02029,2025-05-18,South,Tamil Nadu,Consumer,Office Supplies,Storage,4,3687.07,0.05,14010.85,4456.51,2025-05,2025,31.81
ORD-02030,2025-10-14,South,Karnataka,Consumer,Furniture,Chairs,2,7911.93,0.0,15823.86,3474.81,2025-10,2025,21.96
ORD-02031,2025-02-08,South,Tamil Nadu,Home Office,Office Supplies,Binders,4,494.54,0.05,1879.27,374.41,2025-02,2025,19.92
ORD-02032,2025-12-12,East,Bihar,Consumer,Technology,Accessories,1,3458.72,0.0,3458.72,822.39,2025-12,2025,23.78
ORD-02033,2025-08-15,South,Tamil Nadu,Consumer,Technology,Laptops,7,55932.22,0.0,391525.57,117004.39,2025-08,2025,29.88
ORD-02034,2025-12-09,Central,Madhya Pradesh,Home Office,Office Supplies,Paper,4,373.57,0.0,1494.29,281.59,2025-12,2025,18.84
ORD-02035,2025-03-05,East,West Bengal,Consumer,Furniture,Chairs,6,8891.49,0.1,48014.06,6203.5,2025-03,2025,12.92
ORD-02036,2025-05-18,South,Telangana,Corporate,Technology,Phones,6,15044.07,0.0,90264.4,14115.0,2025-05,2025,15.64
ORD-02037,2025-05-27,North,Punjab,Corporate,Furniture,Chairs,6,11341.74,0.0,68050.46,20896.4,2025-05,2025,30.71
ORD-02038,2025-11-09,Central,Chhattisgarh,Consumer,Furniture,Bookcases,2,12272.79,0.05,23318.31,4040.58,2025-11,2025,17.33
ORD-02039,2025-07-18,North,Uttar Pradesh,Corporate,Technology,Phones,1,40230.07,0.05,38218.57,11981.8,2025-07,2025,31.35
ORD-02040,2025-11-03,North,Uttar Pradesh,Consumer,Furniture,Tables,4,13562.29,0.0,54249.15,12314.49,2025-11,2025,22.7
ORD-02041,2025-02-05,South,Tamil Nadu,Consumer,Furniture,Tables,4,13869.84,0.05,52705.4,6530.57,2025-02,2025,12.39
ORD-02042,2025-04-03,Central,Chhattisgarh,Consumer,Furniture,Chairs,2,4349.26,0.1,7828.68,2101.48,2025-04,2025,26.84
ORD-02043,2025-08-10,West,Gujarat,Consumer,Technology,Phones,2,37080.34,0.0,74160.67,18573.83,2025-08,2025,25.05
ORD-02044,2025-04-12,South,Karnataka,Home Office,Technology,Phones,4,37799.03,0.05,143636.3,32412.7,2025-04,2025,22.57
ORD-02045,2025-10-01,East,Odisha,Corporate,Technology,Accessories,1,2524.21,0.0,2524.21,434.12,2025-10,2025,17.2
ORD-02046,2025-04-25,North,Haryana,Home Office,Technology,Accessories,3,2740.13,0.0,8220.4,1708.74,2025-04,2025,20.79
ORD-02047,2025-03-13,South,Andhra Pradesh,Consumer,Office Supplies,Storage,4,1837.03,0.1,6613.32,831.95,2025-03,2025,12.58
ORD-02048,2025-01-09,North,Delhi,Consumer,Technology,Phones,5,31594.7,0.0,157973.52,26278.67,2025-01,2025,16.63
ORD-02049,2025-03-20,South,Tamil Nadu,Corporate,Furniture,Chairs,4,8111.04,0.05,30821.94,9778.38,2025-03,2025,31.73
ORD-02050,2025-03-30,Central,Madhya Pradesh,Corporate,Office Supplies,Storage,8,1591.57,0.1,11459.29,1715.69,2025-03,2025,14.97
ORD-02051,2025-03-26,East,Bihar,Corporate,Technology,Phones,2,29827.06,0.05,56671.42,11843.78,2025-03,2025,20.9
ORD-02052,2025-12-18,South,Telangana,Consumer,Furniture,Chairs,3,5612.8,0.05,15996.47,2269.98,2025-12,2025,14.19
ORD-02053,2025-11-20,Central,Chhattisgarh,Corporate,Office Supplies,Paper,8,299.37,0.1,2155.46,662.73,2025-11,2025,30.75
ORD-02054,2025-07-13,West,Gujarat,Corporate,Technology,Accessories,6,1070.04,0.05,6099.24,366.37,2025-07,2025,6.01
ORD-02055,2025-02-18,North,Haryana,Corporate,Furniture,Tables,8,4684.68,0.1,33729.71,10545.43,2025-02,2025,31.26
ORD-02056,2025-04-29,Central,Chhattisgarh,Home Office,Technology,Phones,8,37159.98,0.15,252687.89,60928.07,2025-04,2025,24.11
ORD-02057,2025-12-28,South,Andhra Pradesh,Consumer,Office Supplies,Paper,2,407.02,0.15,691.94,176.15,2025-12,2025,25.46
ORD-02058,2025-06-13,West,Rajasthan,Consumer,Office Supplies,Paper,7,559.91,0.05,3723.42,694.97,2025-06,2025,18.66
ORD-02059,2025-01-30,East,West Bengal,Consumer,Furniture,Bookcases,8,9049.14,0.05,68773.47,8998.36,2025-01,2025,13.08
ORD-02060,2025-12-27,East,West Bengal,Home Office,Technology,Phones,5,23660.61,0.0,118303.07,36873.38,2025-12,2025,31.17
ORD-02061,2025-05-02,South,Telangana,Corporate,Furniture,Bookcases,4,7651.48,0.0,30605.92,5031.02,2025-05,2025,16.44
ORD-02062,2025-07-14,East,Bihar,Corporate,Technology,Phones,5,11301.46,0.0,56507.29,15956.22,2025-07,2025,28.24
ORD-02063,2025-05-10,West,Maharashtra,Corporate,Technology,Laptops,5,52544.69,0.0,262723.44,51593.5,2025-05,2025,19.64
ORD-02064,2025-12-07,North,Haryana,Consumer,Furniture,Bookcases,8,8228.16,0.05,62534.03,13110.77,2025-12,2025,20.97
ORD-02065,2025-12-07,North,Uttar Pradesh,Corporate,Furniture,Bookcases,7,7571.34,0.05,50349.42,11912.76,2025-12,2025,23.66
ORD-02066,2025-08-07,North,Haryana,Corporate,Office Supplies,Paper,1,270.18,0.05,256.67,72.39,2025-08,2025,28.2
ORD-02067,2025-08-31,West,Gujarat,Corporate,Furniture,Bookcases,4,9158.3,0.1,32969.89,2714.91,2025-08,2025,8.23
ORD-02068,2025-10-27,West,Rajasthan,Consumer,Furniture,Chairs,2,9255.11,0.2,14808.17,901.93,2025-10,2025,6.09
ORD-02069,2025-04-05,West,Rajasthan,Consumer,Furniture,Tables,1,4535.53,0.0,4535.53,325.51,2025-04,2025,7.18
ORD-02070,2025-08-21,South,Karnataka,Consumer,Furniture,Tables,4,10442.56,0.1,37593.22,10578.78,2025-08,2025,28.14
ORD-02071,2025-03-06,North,Haryana,Consumer,Technology,Laptops,1,72305.63,0.0,72305.63,18353.53,2025-03,2025,25.38
ORD-02072,2025-06-10,Central,Chhattisgarh,Consumer,Technology,Phones,4,18883.19,0.1,67979.47,21348.79,2025-06,2025,31.4
ORD-02073,2025-01-07,East,Bihar,Corporate,Technology,Laptops,2,59295.87,0.0,118591.73,22934.87,2025-01,2025,19.34
ORD-02074,2025-07-13,North,Delhi,Consumer,Furniture,Tables,8,15554.94,0.0,124439.48,17833.69,2025-07,2025,14.33
ORD-02075,2025-09-01,West,Gujarat,Consumer,Technology,Phones,6,40192.78,0.0,241156.7,57323.64,2025-09,2025,23.77
ORD-02076,2025-02-22,Central,Chhattisgarh,Consumer,Furniture,Chairs,6,3491.17,0.05,19899.66,4348.2,2025-02,2025,21.85
ORD-02077,2025-09-08,East,Bihar,Corporate,Office Supplies,Storage,4,2237.84,0.0,8951.35,1175.56,2025-09,2025,13.13
ORD-02078,2025-08-08,West,Maharashtra,Consumer,Office Supplies,Paper,7,401.11,0.0,2807.8,260.63,2025-08,2025,9.28
ORD-02079,2025-01-18,North,Uttar Pradesh,Corporate,Technology,Accessories,7,4907.02,0.2,27479.32,5602.46,2025-01,2025,20.39
ORD-02080,2025-11-08,East,Bihar,Corporate,Technology,Accessories,6,5199.94,0.0,31199.63,4980.74,2025-11,2025,15.96
ORD-02081,2025-06-20,Central,Madhya Pradesh,Consumer,Office Supplies,Binders,4,480.99,0.05,1827.76,297.47,2025-06,2025,16.28
ORD-02082,2025-02-01,Central,Chhattisgarh,Consumer,Technology,Accessories,6,3617.61,0.0,21705.65,4087.27,2025-02,2025,18.83
ORD-02083,2025-05-11,South,Karnataka,Corporate,Office Supplies,Binders,6,544.67,0.05,3104.61,850.54,2025-05,2025,27.4
ORD-02084,2025-11-02,South,Telangana,Consumer,Office Supplies,Binders,4,509.17,0.1,1833.03,368.74,2025-11,2025,20.12
ORD-02085,2025-06-11,North,Delhi,Consumer,Office Supplies,Storage,2,2422.61,0.0,4845.22,899.55,2025-06,2025,18.57
ORD-02086,2025-11-23,North,Uttar Pradesh,Consumer,Office Supplies,Storage,7,916.72,0.0,6417.01,1087.31,2025-11,2025,16.94
ORD-02087,2025-03-25,East,Bihar,Corporate,Office Supplies,Paper,8,349.91,0.05,2659.34,610.69,2025-03,2025,22.96
ORD-02088,2025-03-20,South,Karnataka,Consumer,Furniture,Tables,4,7392.83,0.0,29571.32,5784.56,2025-03,2025,19.56
ORD-02089,2025-03-24,Central,Chhattisgarh,Consumer,Furniture,Chairs,4,10576.29,0.15,35959.4,8588.04,2025-03,2025,23.88
ORD-02090,2025-10-20,South,Tamil Nadu,Home Office,Office Supplies,Binders,2,774.6,0.05,1471.75,413.45,2025-10,2025,28.09
ORD-02091,2025-05-21,West,Rajasthan,Consumer,Furniture,Tables,1,11102.88,0.0,11102.88,715.92,2025-05,2025,6.45
ORD-02092,2025-11-12,South,Andhra Pradesh,Corporate,Furniture,Chairs,5,9060.81,0.0,45304.03,9994.84,2025-11,2025,22.06
ORD-02093,2025-10-15,West,Rajasthan,Consumer,Technology,Accessories,6,2344.87,0.15,11958.83,398.7,2025-10,2025,3.33
ORD-02094,2025-08-18,North,Uttar Pradesh,Corporate,Office Supplies,Paper,6,510.79,0.1,2758.25,563.01,2025-08,2025,20.41
ORD-02095,2025-08-20,North,Uttar Pradesh,Consumer,Office Supplies,Paper,3,93.37,0.0,280.1,48.42,2025-08,2025,17.29
ORD-02096,2025-03-31,West,Maharashtra,Consumer,Furniture,Bookcases,8,4762.78,0.05,36197.1,6557.45,2025-03,2025,18.12
ORD-02097,2025-08-20,West,Gujarat,Home Office,Office Supplies,Binders,8,768.24,0.05,5838.62,256.03,2025-08,2025,4.39
ORD-02098,2025-04-13,South,Andhra Pradesh,Consumer,Furniture,Tables,2,12762.85,0.05,24249.42,7230.56,2025-04,2025,29.82
ORD-02099,2025-03-26,Central,Chhattisgarh,Consumer,Office Supplies,Binders,5,589.54,0.1,2652.94,425.7,2025-03,2025,16.05
ORD-02100,2025-11-04,North,Delhi,Consumer,Technology,Accessories,1,4800.19,0.0,4800.19,1484.02,2025-11,2025,30.92
ORD-02101,2025-06-27,East,Bihar,Consumer,Furniture,Bookcases,8,6674.55,0.1,48056.78,12781.65,2025-06,2025,26.6
ORD-02102,2025-03-11,East,Bihar,Consumer,Office Supplies,Paper,1,339.4,0.1,305.46,60.03,2025-03,2025,19.65
ORD-02103,2025-03-08,South,Karnataka,Corporate,Office Supplies,Binders,2,474.81,0.05,902.15,161.31,2025-03,2025,17.88
ORD-02104,2025-06-09,West,Rajasthan,Consumer,Furniture,Bookcases,3,6222.72,0.1,16801.34,3791.98,2025-06,2025,22.57
ORD-02105,2025-04-07,West,Maharashtra,Corporate,Office Supplies,Binders,5,276.67,0.1,1245.03,246.1,2025-04,2025,19.77
ORD-02106,2025-09-17,South,Karnataka,Consumer,Office Supplies,Paper,2,581.69,0.2,930.7,217.46,2025-09,2025,23.37
ORD-02107,2025-10-03,East,West Bengal,Consumer,Office Supplies,Paper,1,591.34,0.0,591.34,155.57,2025-10,2025,26.31
ORD-02108,2025-11-18,South,Tamil Nadu,Consumer,Technology,Phones,2,23072.9,0.05,43838.51,13743.97,2025-11,2025,31.35
ORD-02109,2025-11-17,West,Rajasthan,Corporate,Furniture,Chairs,6,6462.55,0.0,38775.29,8422.22,2025-11,2025,21.72
ORD-02110,2025-04-14,South,Karnataka,Consumer,Furniture,Tables,4,7338.69,0.05,27887.03,8905.95,2025-04,2025,31.94
ORD-02111,2025-12-30,Central,Chhattisgarh,Consumer,Furniture,Tables,4,6358.76,0.0,25435.05,7853.77,2025-12,2025,30.88
ORD-02112,2025-06-30,Central,Chhattisgarh,Home Office,Technology,Accessories,3,4205.78,0.15,10724.73,2399.47,2025-06,2025,22.37
ORD-02113,2025-08-31,West,Rajasthan,Consumer,Office Supplies,Storage,3,2261.66,0.0,6784.99,1864.03,2025-08,2025,27.47
ORD-02114,2025-06-17,Central,Madhya Pradesh,Corporate,Office Supplies,Binders,8,234.93,0.0,1879.47,442.45,2025-06,2025,23.54
ORD-02115,2025-11-14,North,Haryana,Consumer,Furniture,Tables,1,13319.96,0.0,13319.96,3916.69,2025-11,2025,29.4
ORD-02116,2025-05-26,North,Uttar Pradesh,Consumer,Technology,Accessories,5,2518.86,0.1,11334.85,1525.71,2025-05,2025,13.46
ORD-02117,2025-08-31,South,Karnataka,Consumer,Technology,Phones,6,32750.13,0.1,176850.68,32073.01,2025-08,2025,18.14
ORD-02118,2025-04-28,East,Odisha,Corporate,Technology,Laptops,1,38883.09,0.0,38883.09,8544.7,2025-04,2025,21.98
ORD-02119,2025-06-24,South,Karnataka,Home Office,Office Supplies,Binders,8,691.23,0.0,5529.8,1560.89,2025-06,2025,28.23
ORD-02120,2025-07-22,North,Uttar Pradesh,Corporate,Furniture,Tables,1,9114.67,0.1,8203.2,1866.45,2025-07,2025,22.75
ORD-02121,2025-12-08,South,Telangana,Consumer,Office Supplies,Binders,8,387.45,0.0,3099.63,987.81,2025-12,2025,31.87
ORD-02122,2025-01-09,Central,Chhattisgarh,Corporate,Office Supplies,Storage,5,3839.62,0.05,18238.18,3520.54,2025-01,2025,19.3
ORD-02123,2025-03-10,South,Karnataka,Consumer,Technology,Laptops,6,51336.47,0.0,308018.82,92699.79,2025-03,2025,30.1
ORD-02124,2025-11-01,East,Bihar,Home Office,Technology,Laptops,3,59160.69,0.1,159733.87,25229.13,2025-11,2025,15.79
ORD-02125,2025-06-12,North,Delhi,Corporate,Technology,Phones,6,31750.86,0.15,161929.39,44183.14,2025-06,2025,27.29
ORD-02126,2025-07-07,Central,Chhattisgarh,Home Office,Furniture,Tables,1,9848.82,0.0,9848.82,3130.4,2025-07,2025,31.78
ORD-02127,2025-11-03,West,Maharashtra,Corporate,Furniture,Chairs,2,9039.49,0.0,18078.99,2320.71,2025-11,2025,12.84
ORD-02128,2025-09-02,North,Uttar Pradesh,Consumer,Technology,Accessories,4,4934.57,0.15,16777.55,2403.16,2025-09,2025,14.32
ORD-02129,2025-01-04,South,Telangana,Consumer,Technology,Accessories,1,1574.89,0.15,1338.66,189.34,2025-01,2025,14.14
ORD-02130,2025-11-30,West,Rajasthan,Corporate,Technology,Laptops,3,44250.39,0.15,112838.49,16376.6,2025-11,2025,14.51
ORD-02131,2025-08-02,South,Karnataka,Consumer,Office Supplies,Paper,2,279.64,0.15,475.39,64.91,2025-08,2025,13.65
